AAER DATABASE IDENTIFIER,COMPUSTAT IDENTIFIER,ID,CONAME_x,CIK_x,YEARA,FYR,DATE,P_AAER_x,UNDERSTATEMENT,YEAR,CONAME_y,CIK_y,QUARTER,ANNUAL,REASON,EXPLANATION,AUDIT,BRIBES,DISCLOSURE,NODATES,OTHER,REV,REC,COGS,INV,RES,DEBT,MKT_SEC,INC_EXP_SE,ASSET,PAY,LIAB,FIGURE,P_AAER_y,AAER1,AAER2,AAER3,AAER4,AAER5,AAER6,AAER7,AAER8,AAER9,AAER10,AAER11,AAER12,AAER13,AAER14,AAER15,AAER16,AAER17,AAER18,AAER19,AAER20,AAER21,AAER22,AAER23,AAER24,AAER25,AAER26,AAER27,AAER28,AAER29,AAER30,AAER31,AAER32,AAER33,AAER34,AAER35,AAER36,AAER37,AAER38,AAER39,AAER40,AAER41,AAER42,AAER43,AAER44,AAER45,AAER46,AAER47,AAER48,AAER49,TotalAAER
LocatePlus Holdings Corporation,LOCATEPLUS HOLDINGS CORP,719,LocatePlus Holdings Corporation,1160084,2005,12,12/31/05,3197,0,2005,LocatePlus Holdings Corporation,1160084,1,1,,engaged in securities fraud by misleading investors about its funding and revenue,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3197,3197,3213,3288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
LocatePlus Holdings Corporation,LOCATEPLUS HOLDINGS CORP,719,LocatePlus Holdings Corporation,1160084,2006,12,12/31/06,3197,0,2006,LocatePlus Holdings Corporation,1160084,1,1,,engaged in securities fraud by misleading investors about its funding and revenue,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3197,3197,3213,3288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
"Hudson Highland Group, Inc. (now Hudson Global Inc.)",HUDSON GLOBAL INC,580,"Hudson Highland Group, Inc. (now Hudson Global Inc.)",1210708,2003,12,12/31/03,3226,0,2003,"Hudson Highland Group, Inc. (now Hudson Global Inc.)",1210708,1,1,,failed to consistently comply with tax laws that required the company to collect sales taxes from its customers and to remit them to the taxing jurisdictions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3226,3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Hudson Highland Group, Inc. (now Hudson Global Inc.)",HUDSON GLOBAL INC,580,"Hudson Highland Group, Inc. (now Hudson Global Inc.)",1210708,2004,12,12/31/04,3226,0,2004,"Hudson Highland Group, Inc. (now Hudson Global Inc.)",1210708,1,1,,failed to consistently comply with tax laws that required the company to collect sales taxes from its customers and to remit them to the taxing jurisdictions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3226,3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Hudson Highland Group, Inc. (now Hudson Global Inc.)",HUDSON GLOBAL INC,580,"Hudson Highland Group, Inc. (now Hudson Global Inc.)",1210708,2005,12,12/31/05,3226,0,2005,"Hudson Highland Group, Inc. (now Hudson Global Inc.)",1210708,1,1,,failed to consistently comply with tax laws that required the company to collect sales taxes from its customers and to remit them to the taxing jurisdictions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3226,3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Hudson Highland Group, Inc. (now Hudson Global Inc.)",HUDSON GLOBAL INC,580,"Hudson Highland Group, Inc. (now Hudson Global Inc.)",1210708,2006,12,12/31/06,3226,0,2006,"Hudson Highland Group, Inc. (now Hudson Global Inc.)",1210708,1,1,,failed to consistently comply with tax laws that required the company to collect sales taxes from its customers and to remit them to the taxing jurisdictions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3226,3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Hudson Highland Group, Inc. (now Hudson Global Inc.)",HUDSON GLOBAL INC,580,"Hudson Highland Group, Inc. (now Hudson Global Inc.)",1210708,2007,12,12/31/07,3226,0,2007,"Hudson Highland Group, Inc. (now Hudson Global Inc.)",1210708,1,1,,failed to consistently comply with tax laws that required the company to collect sales taxes from its customers and to remit them to the taxing jurisdictions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3226,3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Franklin Bank Corp.,FRANKLIN BANK CORP,489,Franklin Bank Corp.,1207070,2007,12,12/31/07,3378,0,2007,Franklin Bank Corp.,1207070,1,1,,implemented increasingly aggressive loan modification programs during the 3rd and 4th quarters of 2007 to hide from investors the true amount of Franklin’s non-performing assets and to artificially inflate Franklin’s net income and earnings.,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3378,3378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"SecureAlert, Inc.",TRACK GROUP INC,1450,"SecureAlert, Inc.",1045942,2007,9,9/30/07,3714,0,2007,"SecureAlert, Inc.",1045942,1,1,,undisclosed personal guarantee and financing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3714,3714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"SecureAlert, Inc.",TRACK GROUP INC,1450,"SecureAlert, Inc.",1045942,2008,9,9/30/08,3714,0,2008,"SecureAlert, Inc.",1045942,1,1,,undisclosed personal guarantee and financing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3714,3714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"SecureAlert, Inc.",TRACK GROUP INC,1450,"SecureAlert, Inc.",1045942,2009,9,9/30/09,3714,0,2009,"SecureAlert, Inc.",1045942,1,1,,undisclosed personal guarantee and financing,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3714,3714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Puda Coal, Inc.",PUDA COAL INC,971,"Puda Coal, Inc.",1162747,2009,12,12/31/09,3372,0,2009,"Puda Coal, Inc.",1162747,1,1,,"Puda’s former CEO, perpetrated a massive fraud on Puda’s public shareholders by effectively stealing and selling Puda’s operating subsidiary.",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3372,3372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Puda Coal, Inc.",PUDA COAL INC,971,"Puda Coal, Inc.",1162747,2010,12,12/31/10,3372,0,2010,"Puda Coal, Inc.",1162747,1,1,,"Puda’s former CEO, perpetrated a massive fraud on Puda’s public shareholders by effectively stealing and selling Puda’s operating subsidiary.",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3372,3372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
First Banks Inc. (First Bank Mortgage),FIRST BANKS INC,462,First Banks Inc. (First Bank Mortgage),710507,2003,12,12/31/03,2930,1,2003,First Banks Inc. (First Bank Mortgage),710507,1,1,,"defrauded investors by engaging in a scheme to misstate the net income of FBM and its parent First Banks, Inc. by secretly obtaining money from third-party brokerage firms through the surreptitious use of repurchase transactions, which are essentially collateralized loans, and improperly disguising the money obtained from those transactions as trading gains (and more rarely losses).",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2930,2930,3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
First Banks Inc. (First Bank Mortgage),FIRST BANKS INC,462,First Banks Inc. (First Bank Mortgage),710507,2004,12,12/31/04,2930,0,2004,First Banks Inc. (First Bank Mortgage),710507,1,1,,"defrauded investors by engaging in a scheme to misstate the net income of FBM and its parent First Banks, Inc. by secretly obtaining money from third-party brokerage firms through the surreptitious use of repurchase transactions, which are essentially collateralized loans, and improperly disguising the money obtained from those transactions as trading gains (and more rarely losses).",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2930,2930,3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
First Banks Inc. (First Bank Mortgage),FIRST BANKS INC,462,First Banks Inc. (First Bank Mortgage),710507,2005,12,12/31/05,2930,0,2005,First Banks Inc. (First Bank Mortgage),710507,1,1,,"defrauded investors by engaging in a scheme to misstate the net income of FBM and its parent First Banks, Inc. by secretly obtaining money from third-party brokerage firms through the surreptitious use of repurchase transactions, which are essentially collateralized loans, and improperly disguising the money obtained from those transactions as trading gains (and more rarely losses).",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2930,2930,3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
First Banks Inc. (First Bank Mortgage),FIRST BANKS INC,462,First Banks Inc. (First Bank Mortgage),710507,2006,12,12/31/06,2930,0,2006,First Banks Inc. (First Bank Mortgage),710507,1,1,,"defrauded investors by engaging in a scheme to misstate the net income of FBM and its parent First Banks, Inc. by secretly obtaining money from third-party brokerage firms through the surreptitious use of repurchase transactions, which are essentially collateralized loans, and improperly disguising the money obtained from those transactions as trading gains (and more rarely losses).",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2930,2930,3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
First Banks Inc. (First Bank Mortgage),FIRST BANKS INC,462,First Banks Inc. (First Bank Mortgage),710507,2007,12,12/31/07,2930,0,2007,First Banks Inc. (First Bank Mortgage),710507,1,1,,"defrauded investors by engaging in a scheme to misstate the net income of FBM and its parent First Banks, Inc. by secretly obtaining money from third-party brokerage firms through the surreptitious use of repurchase transactions, which are essentially collateralized loans, and improperly disguising the money obtained from those transactions as trading gains (and more rarely losses).",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2930,2930,3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
"Dyadic International, Inc.",DYADIC INTERNATIONAL INC,393,"Dyadic International, Inc.",1213809,2005,12,12/31/05,2984,0,2005,"Dyadic International, Inc.",1213809,1,1,,Improperly recognized revenue from sales by its wholly owned subsidiary Puridet Limited.  Overstated Puridet's accounts receivable balances and failed to disclose material related party transactions by Puridet with members of Puridet's management,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2984,2984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
MQ Associates Inc.,MQ ASSOCIATES INC,816,MQ Associates Inc.,1198233,2002,12,12/31/02,2743,0,2002,MQ Associates Inc.,1198233,1,1,,failure to keep accurate books and records and to maintain an adequate system of internal accounting control resulting in a misstatement of income,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2743,2743,2744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
MQ Associates Inc.,MQ ASSOCIATES INC,816,MQ Associates Inc.,1198233,2003,12,12/31/03,2743,0,2003,MQ Associates Inc.,1198233,1,1,,failure to keep accurate books and records and to maintain an adequate system of internal accounting control resulting in a misstatement of income,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2743,2743,2744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
"Symmetry Medical, INC.",SYMMETRY MEDICAL INC,1143,"Symmetry Medical, INC.",1292055,2004,12,12/31/04,3358,0,2004,"Symmetry Medical, INC.",1292055,1,1,,"Fictitious sales revenues, understated costs of goods sold, created fictitious inventories, improperly capitalized certain tool and die to reduce expenses",0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,3358,3358,3359,3364,3365,3366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
"Symmetry Medical, INC.",SYMMETRY MEDICAL INC,1143,"Symmetry Medical, INC.",1292055,2005,12,12/31/05,3358,0,2005,"Symmetry Medical, INC.",1292055,1,1,,"Fictitious sales revenues, understated costs of goods sold, created fictitious inventories, improperly capitalized certain tool and die to reduce expenses",0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,3358,3358,3359,3364,3365,3366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
"Symmetry Medical, INC.",SYMMETRY MEDICAL INC,1143,"Symmetry Medical, INC.",1292055,2006,12,12/31/06,3358,0,2006,"Symmetry Medical, INC.",1292055,1,1,,"Fictitious sales revenues, understated costs of goods sold, created fictitious inventories, improperly capitalized certain tool and die to reduce expenses",0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,3358,3358,3359,3364,3365,3366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
Huron Consulting Group Inc.,HURON CONSULTING GROUP INC,585,Huron Consulting Group Inc.,1289848,2006,12,12/31/06,3394,0,2006,Huron Consulting Group Inc.,1289848,1,1,,Failed to properly record compensation expense for redistributions of sales proceeds by the selling shareholders of four companies that Huron acquired.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3394,3394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Huron Consulting Group Inc.,HURON CONSULTING GROUP INC,585,Huron Consulting Group Inc.,1289848,2007,12,12/31/07,3394,0,2007,Huron Consulting Group Inc.,1289848,1,1,,Failed to properly record compensation expense for redistributions of sales proceeds by the selling shareholders of four companies that Huron acquired.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3394,3394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Huron Consulting Group Inc.,HURON CONSULTING GROUP INC,585,Huron Consulting Group Inc.,1289848,2008,12,12/31/08,3394,0,2008,Huron Consulting Group Inc.,1289848,1,1,,Failed to properly record compensation expense for redistributions of sales proceeds by the selling shareholders of four companies that Huron acquired.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3394,3394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Diamond Foods, Inc.",DIAMOND FOODS INC,367,"Diamond Foods, Inc.",1320947,2010,7,7/31/10,3527,0,2010,"Diamond Foods, Inc.",1320947,1,1,,falsify costs in order to boost earnings and meet estimates by stock analysts,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3527,3527,3526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
"Diamond Foods, Inc.",DIAMOND FOODS INC,367,"Diamond Foods, Inc.",1320947,2011,7,7/31/11,3527,0,2011,"Diamond Foods, Inc.",1320947,1,1,,falsify costs in order to boost earnings and meet estimates by stock analysts,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3527,3527,3526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
Deerfield Capital Corp. (now CIFC DEERFIELD CORP),CIFC LLC,351,Deerfield Capital Corp. (now CIFC DEERFIELD CORP),1313918,2005,12,12/31/05,3237,0,2005,Deerfield Capital Corp. (now CIFC DEERFIELD CORP),1313918,1,1,,improperly recognized a gain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3237,3237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Deerfield Capital Corp. (now CIFC DEERFIELD CORP),CIFC LLC,351,Deerfield Capital Corp. (now CIFC DEERFIELD CORP),1313918,2006,12,12/31/06,3237,0,2006,Deerfield Capital Corp. (now CIFC DEERFIELD CORP),1313918,1,1,,improperly recognized a gain,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3237,3237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Refco Inc.,REFCO INC,993,Refco Inc.,1321746,1997,2,2/28/98,2758,0,1998,Refco Inc.,1321746,1,1,,"concealed related party receivables, recorded fictitious interest income and income from fictitious foreign exchange trades.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2758,2758,2766,2788,2853,2854,3145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
Refco Inc.,REFCO INC,993,Refco Inc.,1321746,1998,2,2/28/99,2758,0,1999,Refco Inc.,1321746,1,1,,"concealed related party receivables, recorded fictitious interest income and income from fictitious foreign exchange trades.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2758,2758,2766,2788,2853,2854,3145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
Refco Inc.,REFCO INC,993,Refco Inc.,1321746,1999,2,2/29/00,2758,0,2000,Refco Inc.,1321746,1,1,,"concealed related party receivables, recorded fictitious interest income and income from fictitious foreign exchange trades.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2758,2758,2766,2788,2853,2854,3145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
Refco Inc.,REFCO INC,993,Refco Inc.,1321746,2000,2,2/28/01,2758,0,2001,Refco Inc.,1321746,1,1,,"concealed related party receivables, recorded fictitious interest income and income from fictitious foreign exchange trades.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2758,2758,2766,2788,2853,2854,3145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
Refco Inc.,REFCO INC,993,Refco Inc.,1321746,2001,2,2/28/02,2758,0,2002,Refco Inc.,1321746,1,1,,"concealed related party receivables, recorded fictitious interest income and income from fictitious foreign exchange trades.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2758,2758,2766,2788,2853,2854,3145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
Refco Inc.,REFCO INC,993,Refco Inc.,1321746,2002,2,2/28/03,2758,0,2003,Refco Inc.,1321746,1,1,,"concealed related party receivables, recorded fictitious interest income and income from fictitious foreign exchange trades.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2758,2758,2766,2788,2853,2854,3145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
Refco Inc.,REFCO INC,993,Refco Inc.,1321746,2003,2,2/29/04,2758,0,2004,Refco Inc.,1321746,1,1,,"concealed related party receivables, recorded fictitious interest income and income from fictitious foreign exchange trades.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2758,2758,2766,2788,2853,2854,3145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
Refco Inc.,REFCO INC,993,Refco Inc.,1321746,2004,2,2/28/05,2758,0,2005,Refco Inc.,1321746,1,1,,"concealed related party receivables, recorded fictitious interest income and income from fictitious foreign exchange trades.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2758,2758,2766,2788,2853,2854,3145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
Syntax-Brillian Corporation,SYNTAX-BRILLIAN CORP,1146,Syntax-Brillian Corporation,1232229,2006,6,6/30/06,3315,0,2006,Syntax-Brillian Corporation,1232229,1,1,,"The main executives engaged in a complex scheme to overstate Syntax's financial results by publicly reporting significant sales of LCD televisions in China, when in fact the vast majority of these sales never occurred. Ignored indications of impaired assets, agency sales, and potential collectability issues.",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3315,3315,3320,3360,3367,3379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
Syntax-Brillian Corporation,SYNTAX-BRILLIAN CORP,1146,Syntax-Brillian Corporation,1232229,2007,6,6/30/07,3315,0,2007,Syntax-Brillian Corporation,1232229,1,1,,"The main executives engaged in a complex scheme to overstate Syntax's financial results by publicly reporting significant sales of LCD televisions in China, when in fact the vast majority of these sales never occurred. Ignored indications of impaired assets, agency sales, and potential collectability issues.",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3315,3315,3320,3360,3367,3379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
"AgFeed Industries, Inc.",AGFEED INDUSTRIES INC,35,"AgFeed Industries, Inc.",1331427,2008,12,12/31/08,3542,0,2008,"AgFeed Industries, Inc.",1331427,1,1,,publicly-reported revenues were inflated falsely by approximately $239 million due to actions by former members of AgFeed's Chinese management; fixed assets were inflated,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3542,3542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"AgFeed Industries, Inc.",AGFEED INDUSTRIES INC,35,"AgFeed Industries, Inc.",1331427,2009,12,12/31/09,3542,0,2009,"AgFeed Industries, Inc.",1331427,1,1,,publicly-reported revenues were inflated falsely by approximately $239 million due to actions by former members of AgFeed's Chinese management; fixed assets were inflated,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3542,3542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"AgFeed Industries, Inc.",AGFEED INDUSTRIES INC,35,"AgFeed Industries, Inc.",1331427,2010,12,12/31/10,3542,0,2010,"AgFeed Industries, Inc.",1331427,1,1,,publicly-reported revenues were inflated falsely by approximately $239 million due to actions by former members of AgFeed's Chinese management; fixed assets were inflated,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3542,3542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Basin Water, Inc.",BASIN WATER INC,163,"Basin Water, Inc.",1352045,2005,3,3/31/06,3301,0,2006,"Basin Water, Inc.",1352045,1,1,,false revenue recognition and insider trading,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3301,3301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Basin Water, Inc.",BASIN WATER INC,163,"Basin Water, Inc.",1352045,2007,12,12/31/07,3301,0,2007,"Basin Water, Inc.",1352045,1,1,,false revenue recognition and insider trading,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3301,3301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Hansen Medical, Inc.",HANSEN MEDICAL INC,549,"Hansen Medical, Inc.",1276591,2008,12,12/31/08,3326,0,2008,"Hansen Medical, Inc.",1276591,1,1,,"Fraudulent transactions to inflate the company’s reported revenues, misleading financial information to public investors.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3326,3326,3539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
"Canadian Solar, Inc.",CANADIAN SOLAR INC,1371,"Canadian Solar, Inc.",1375877,2009,12,12/31/09,3613,1,2009,"Canadian Solar, Inc.",1375877,1,1,,"Recognition of revenue for certain transactions even through certain criteria for revenue recognition had not been met, and directing a customer to make certain revisions to purchase orders",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3613,3613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"KCAP Financial, Inc.",KCAP FINANCIAL INC,666,"KCAP Financial, Inc.",1372807,2008,12,12/31/08,3425,0,2008,"KCAP Financial, Inc.",1372807,1,1,material overstatement of asset,materially overstated the value of its asset portfolio in its reported financial statements.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3425,3425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Isilon Systems, Inc",ISILON SYSTEMS INC,647,"Isilon Systems, Inc",1373671,2006,12,12/31/06,3050,0,2006,"Isilon Systems, Inc",1373671,1,1,,"improper revenue recognition:  oral side agreements, roundtrip transaction",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3050,3050,3346,3347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
"Isilon Systems, Inc",ISILON SYSTEMS INC,647,"Isilon Systems, Inc",1373671,2007,12,12/31/07,3050,0,2007,"Isilon Systems, Inc",1373671,1,1,,"improper revenue recognition:  oral side agreements, roundtrip transaction",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3050,3050,3346,3347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
RINO International Corporation,RINO INTERNATIONAL CORP,1008,RINO International Corporation,1394220,2008,12,12/31/08,3482,0,2008,RINO International Corporation,1394220,1,1,,"engaging in a scheme to overstate RINO’s revenues and divert proceeds from a
securities offering for their personal use",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3482,3482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
RINO International Corporation,RINO INTERNATIONAL CORP,1008,RINO International Corporation,1394220,2009,12,12/31/09,3482,0,2009,RINO International Corporation,1394220,1,1,,"engaging in a scheme to overstate RINO’s revenues and divert proceeds from a
securities offering for their personal use",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3482,3482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Brooke Capital Corporation,BROOKE CAPITAL CORP,196,Brooke Capital Corporation,1082084,2007,12,12/31/07,3276,0,2007,Brooke Capital Corporation,1082084,1,1,,"misrepresented franchise business, Aleritas’ loan portfolio, and the increasingly dire liquidity and financial condition of the Brooke Companies",0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3276,3276,3304,3316,3317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
"Fuqi International, Inc.",FUQI INTERNATIONAL INC,496,"Fuqi International, Inc.",1382696,2009,12,12/31/09,3483,0,2009,"Fuqi International, Inc.",1382696,1,1,,failure to report cash transfers of approximately $134 million to three purportedly unknown entities,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3483,3483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
